id,date,store_nbr,family,sales,onpromotion
1754157,2015-09-14,28,DELI,412.805,2
2748489,2017-03-27,27,HOME CARE,269.0,5
1874517,2015-11-20,54,HOME CARE,136.0,0
2980139,2017-08-04,27,DAIRY,791.0,23
1470214,2015-04-08,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
1825238,2015-10-24,22,DAIRY,407.0,0
2055840,2016-03-02,42,CELEBRATION,10.0,0
583386,2013-11-24,28,GROCERY I,3812.0,0
1993407,2016-01-27,40,DELI,226.0,0
1950068,2016-01-03,24,SEAFOOD,25.543999,0
628933,2013-12-19,6,LADIESWEAR,0.0,0
2913024,2017-06-27,43,HOME AND KITCHEN I,11.0,0
82632,2013-02-16,28,AUTOMOTIVE,16.0,0
2912075,2017-06-27,17,MAGAZINES,0.0,0
204196,2013-04-25,38,PERSONAL CARE,145.0,0
157678,2013-03-30,33,BOOKS,0.0,0
1010249,2014-07-22,54,LAWN AND GARDEN,0.0,0
1420668,2015-03-11,20,HOME CARE,0.0,0
2748137,2017-03-27,17,PREPARED FOODS,91.0,0
802929,2014-03-28,38,CELEBRATION,19.0,0
586047,2013-11-25,52,AUTOMOTIVE,0.0,0
976684,2014-07-04,13,HOME AND KITCHEN II,6.0,0
2016936,2016-02-09,50,DELI,464.807,1
1914205,2015-12-13,19,CLEANING,951.0,0
643190,2013-12-28,6,LAWN AND GARDEN,2.0,0
1786394,2015-10-02,32,BREAD/BAKERY,64.0,0
1949397,2016-01-02,6,LINGERIE,10.0,0
2194169,2016-05-19,23,SEAFOOD,12.198999,2
962851,2014-06-26,25,EGGS,53.0,0
2985176,2017-08-07,18,PREPARED FOODS,41.169,1
2076473,2016-03-14,21,HARDWARE,0.0,0
698128,2014-01-28,47,GROCERY II,39.0,0
2079806,2016-03-16,15,HARDWARE,0.0,0
2393845,2016-09-08,26,PERSONAL CARE,95.0,2
1386688,2015-02-20,17,POULTRY,200.144,0
2335316,2016-08-06,34,BREAD/BAKERY,715.0,1
1447943,2015-03-26,36,BEAUTY,2.0,0
2904097,2017-06-22,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
1874140,2015-11-20,44,BOOKS,0.0,0
1430345,2015-03-16,41,PET SUPPLIES,0.0,0
2093361,2016-03-23,45,CELEBRATION,30.0,0
474032,2013-09-24,1,LAWN AND GARDEN,8.0,0
163725,2013-04-02,52,GROCERY I,0.0,0
17053,2013-01-10,37,PERSONAL CARE,187.0,0
896900,2014-05-20,24,PET SUPPLIES,0.0,0
1653599,2015-07-19,7,BEAUTY,1.0,0
995411,2014-07-14,38,SEAFOOD,11.299,0
2812326,2017-05-02,19,AUTOMOTIVE,6.0,0
2987316,2017-08-08,28,MEATS,213.156,0
1521386,2015-05-06,46,LAWN AND GARDEN,18.0,1
2335587,2016-08-06,41,GROCERY I,3730.0,37
1459120,2015-04-01,49,PERSONAL CARE,402.0,3
892720,2014-05-17,8,BOOKS,0.0,0
815756,2014-04-04,47,PREPARED FOODS,243.42,0
1109148,2014-09-16,3,HOME CARE,407.0,0
1410244,2015-03-05,28,"LIQUOR,WINE,BEER",101.0,0
274691,2013-06-04,16,SEAFOOD,3.0,0
2587112,2016-12-26,49,FROZEN FOODS,980.036,2
1652094,2015-07-19,14,HOME AND KITCHEN I,14.0,0
1843625,2015-11-03,38,HARDWARE,7.0,0
2454924,2016-10-12,4,LINGERIE,3.0,0
2094694,2016-03-24,32,LADIESWEAR,0.0,0
2125578,2016-04-10,49,HOME AND KITCHEN I,69.0,0
1656846,2015-07-21,47,HOME AND KITCHEN I,37.0,1
776438,2014-03-13,44,HARDWARE,2.0,0
2889108,2017-06-14,22,MEATS,92.915,0
2831145,2017-05-12,46,DELI,635.113,80
2468893,2016-10-20,31,SCHOOL AND OFFICE SUPPLIES,1.0,0
1024511,2014-07-30,54,PET SUPPLIES,0.0,0
554108,2013-11-07,7,BREAD/BAKERY,384.409,0
2546953,2016-12-03,22,GROCERY II,12.0,0
762779,2014-03-06,11,HOME APPLIANCES,1.0,0
1909608,2015-12-10,39,PRODUCE,1208.428,0
483880,2013-09-29,36,BABY CARE,0.0,0
755677,2014-03-02,12,EGGS,119.0,0
1264811,2014-12-12,47,LAWN AND GARDEN,19.0,0
2220450,2016-06-03,11,GROCERY I,7820.707,28
1640727,2015-07-12,45,AUTOMOTIVE,28.0,0
2592545,2016-12-29,50,SEAFOOD,24.464,0
1011607,2014-07-23,42,PERSONAL CARE,0.0,0
2976168,2017-08-02,15,PRODUCE,555.719,8
398991,2013-08-12,53,LINGERIE,0.0,0
2495260,2016-11-04,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
1327778,2015-01-18,14,MAGAZINES,0.0,0
1804173,2015-10-12,30,PRODUCE,403.838,0
565670,2013-11-14,30,HOME APPLIANCES,3.0,0
1115168,2014-09-19,48,SEAFOOD,22.034,5
1325751,2015-01-16,8,DELI,294.702,56
2446325,2016-10-07,49,BEAUTY,15.0,0
452923,2013-09-12,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
2651945,2017-02-01,18,SEAFOOD,12.657,1
1457419,2015-03-31,51,CLEANING,1329.0,3
2903967,2017-06-22,4,AUTOMOTIVE,3.0,0
1132469,2014-09-29,34,DAIRY,625.0,1
25734,2013-01-15,30,PLAYERS AND ELECTRONICS,0.0,0
2618090,2017-01-13,19,BEAUTY,2.0,1
719043,2014-02-09,34,CELEBRATION,0.0,0
63827,2013-02-05,5,BREAD/BAKERY,336.707,0
1603345,2015-06-21,46,CLEANING,2723.0,7
371122,2013-07-28,22,BOOKS,0.0,0
341305,2013-07-11,35,LADIESWEAR,0.0,0
2029596,2016-02-16,6,PRODUCE,2524.342,0
291574,2013-06-13,4,LADIESWEAR,0.0,0
2463043,2016-10-17,18,"LIQUOR,WINE,BEER",0.0,0
2292590,2016-07-13,35,HARDWARE,0.0,0
1203320,2014-11-08,22,DAIRY,0.0,0
2922372,2017-07-02,6,MEATS,750.067,1
1732739,2015-09-02,27,DAIRY,991.0,1
2610324,2017-01-08,5,MEATS,272.419,0
1721476,2015-08-27,10,SCHOOL AND OFFICE SUPPLIES,3.0,0
2660478,2017-02-05,8,HOME CARE,580.0,6
279953,2013-06-07,14,HARDWARE,0.0,0
2210065,2016-05-28,2,"LIQUOR,WINE,BEER",82.0,1
1509453,2015-04-30,12,AUTOMOTIVE,0.0,0
1369173,2015-02-10,26,BEVERAGES,266.0,1
1545676,2015-05-20,28,"LIQUOR,WINE,BEER",70.0,0
1684074,2015-08-06,11,HOME CARE,689.0,0
2981712,2017-08-05,20,PRODUCE,1394.209,7
2986794,2017-08-08,13,PRODUCE,191.268,46
1073346,2014-08-27,25,LINGERIE,12.0,0
2846215,2017-05-21,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2544616,2016-12-01,7,LADIESWEAR,12.0,0
791660,2014-03-22,21,MAGAZINES,0.0,0
1611578,2015-06-26,27,MAGAZINES,0.0,0
755915,2014-03-02,19,HOME APPLIANCES,1.0,0
2018959,2016-02-10,8,LADIESWEAR,44.0,0
1188008,2014-10-30,42,DAIRY,0.0,0
534141,2013-10-27,46,BEVERAGES,4350.0,0
1821096,2015-10-21,6,MEATS,336.029,0
2004130,2016-02-02,41,CLEANING,964.0,6
874866,2014-05-07,7,BEVERAGES,2013.0,0
26299,2013-01-15,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
431818,2013-08-31,25,GROCERY II,14.0,0
2658588,2017-02-04,54,DELI,255.0,6
482523,2013-09-28,47,PRODUCE,24.0,0
20529,2013-01-12,35,BEVERAGES,677.0,0
2085135,2016-03-19,14,PRODUCE,452.997,0
930460,2014-06-08,16,PERSONAL CARE,372.0,0
1960756,2016-01-09,24,POULTRY,640.786,0
1787013,2015-10-02,49,PRODUCE,8963.665,1
2578188,2016-12-20,48,PRODUCE,2204.375,8
2252427,2016-06-20,9,GROCERY I,6928.519,48
1833810,2015-10-29,13,AUTOMOTIVE,11.0,0
798546,2014-03-26,15,GROCERY I,2588.0,0
2670584,2017-02-11,40,PET SUPPLIES,8.0,0
37400,2013-01-21,9,FROZEN FOODS,23.0,0
1047794,2014-08-12,9,FROZEN FOODS,39.0,0
2299908,2016-07-17,40,CELEBRATION,4.0,0
2667579,2017-02-09,7,MEATS,341.529,0
815632,2014-04-04,44,BOOKS,0.0,0
1639671,2015-07-12,16,AUTOMOTIVE,9.0,0
147530,2013-03-24,48,LAWN AND GARDEN,7.0,0
2156134,2016-04-27,7,GROCERY II,46.0,0
2322200,2016-07-30,16,MAGAZINES,0.0,0
162886,2013-04-02,29,SCHOOL AND OFFICE SUPPLIES,0.0,0
1316789,2015-01-11,6,MAGAZINES,0.0,0
2528627,2016-11-22,9,BEAUTY,7.0,0
2722673,2017-03-12,52,DAIRY,0.0,0
551023,2013-11-06,2,"LIQUOR,WINE,BEER",49.0,0
1875374,2015-11-21,29,HOME APPLIANCES,0.0,0
1708679,2015-08-19,51,BREAD/BAKERY,1013.143,1
1944768,2015-12-31,26,GROCERY I,3820.0,5
952035,2014-06-20,21,HOME CARE,0.0,0
627788,2013-12-19,23,PREPARED FOODS,43.978,0
1950310,2016-01-03,31,EGGS,419.0,1
1961482,2016-01-09,44,POULTRY,1953.296,1
266224,2013-05-30,29,GROCERY II,0.0,0
2585645,2016-12-24,8,PREPARED FOODS,247.41101,2
1385680,2015-02-19,39,EGGS,264.0,18
1150735,2014-10-09,46,PERSONAL CARE,488.0,2
1031752,2014-08-03,9,CLEANING,2403.0,0
755439,2014-03-01,6,BEVERAGES,4213.0,0
1710426,2015-08-20,50,BEVERAGES,2453.0,5
2291605,2016-07-12,8,LADIESWEAR,20.0,0
695776,2014-01-27,31,BOOKS,0.0,0
2948011,2017-07-17,25,"LIQUOR,WINE,BEER",79.0,1
558299,2013-11-10,24,BREAD/BAKERY,769.6,0
418207,2013-08-23,42,SCHOOL AND OFFICE SUPPLIES,0.0,0
1356958,2015-02-03,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
143090,2013-03-22,24,BEAUTY,5.0,0
1417553,2015-03-09,33,BREAD/BAKERY,355.0,1
2754088,2017-03-30,34,CLEANING,805.0,29
65991,2013-02-07,10,MEATS,148.059,0
279852,2013-06-07,11,GROCERY I,5510.0,0
1211581,2014-11-12,53,LADIESWEAR,2.0,0
2518872,2016-11-17,34,HOME AND KITCHEN I,54.0,3
312394,2013-06-25,24,HOME AND KITCHEN II,0.0,0
1800176,2015-10-10,19,PET SUPPLIES,1.0,0
1691058,2015-08-09,8,CELEBRATION,25.0,0
744488,2014-02-23,48,DAIRY,1970.0,0
1601630,2015-06-20,48,DAIRY,1956.0,7
2162221,2016-05-01,27,POULTRY,747.89,0
961847,2014-06-25,46,PREPARED FOODS,155.811,0
2526648,2016-11-21,52,BEVERAGES,0.0,0
2573144,2016-12-17,8,BEAUTY,24.0,1
2270999,2016-07-01,3,BREAD/BAKERY,1440.002,3
1931195,2015-12-22,45,BEAUTY,17.0,1
2703421,2017-03-02,12,POULTRY,190.157,0
2367034,2016-08-24,24,EGGS,186.0,0
315596,2013-06-27,14,HOME APPLIANCES,0.0,0
629183,2013-12-20,13,BREAD/BAKERY,77.0,0
236851,2013-05-13,54,EGGS,56.0,0
52459,2013-01-30,30,"LIQUOR,WINE,BEER",36.0,0
1657696,2015-07-22,21,CLEANING,0.0,0
247999,2013-05-20,18,BOOKS,0.0,0
1972651,2016-01-15,9,EGGS,159.0,1
214673,2013-05-01,32,DAIRY,75.0,0
2811022,2017-05-01,31,HOME AND KITCHEN II,18.0,1
96137,2013-02-23,7,DAIRY,728.0,0
545214,2013-11-02,7,LINGERIE,3.0,0
1806791,2015-10-13,54,DAIRY,136.0,1
2343351,2016-08-11,1,LINGERIE,1.0,0
1828156,2015-10-25,53,"LIQUOR,WINE,BEER",0.0,0
326333,2013-07-03,15,PREPARED FOODS,23.0,0
1580136,2015-06-08,44,PRODUCE,9851.361,0
735037,2014-02-18,32,POULTRY,43.279,0
1938519,2015-12-27,50,AUTOMOTIVE,18.0,0
1076225,2014-08-28,6,PREPARED FOODS,131.039,0
184461,2013-04-14,34,MEATS,172.253,0
1100370,2014-09-11,33,HOME CARE,184.0,0
1617904,2015-06-29,54,GROCERY II,8.0,0
477835,2013-09-26,16,POULTRY,80.234,0
1524627,2015-05-08,37,PLAYERS AND ELECTRONICS,0.0,0
1978625,2016-01-19,26,FROZEN FOODS,37.566,1
563610,2013-11-13,23,BEVERAGES,518.0,0
2016982,2016-02-09,51,"LIQUOR,WINE,BEER",0.0,0
149343,2013-03-25,49,HOME CARE,0.0,0
2524763,2016-11-20,49,SEAFOOD,86.188995,1
2888853,2017-06-14,16,AUTOMOTIVE,3.0,0
288590,2013-06-11,7,BREAD/BAKERY,464.924,0
780664,2014-03-16,13,HOME AND KITCHEN II,13.0,0
2726389,2017-03-14,7,POULTRY,651.114,0
2292940,2016-07-13,45,BABY CARE,0.0,0
2152458,2016-04-25,53,AUTOMOTIVE,8.0,0
2180758,2016-05-11,47,LADIESWEAR,20.0,0
1384070,2015-02-18,43,HOME APPLIANCES,0.0,0
423583,2013-08-26,43,POULTRY,122.874,0
2790284,2017-04-19,5,BEAUTY,2.0,0
2115883,2016-04-05,27,"LIQUOR,WINE,BEER",90.0,1
2369804,2016-08-25,51,DAIRY,1267.0,4
2323410,2016-07-30,5,GROCERY I,3888.0,47
1202167,2014-11-07,4,EGGS,142.0,25
1427764,2015-03-15,2,LADIESWEAR,0.0,0
442381,2013-09-06,21,HOME AND KITCHEN II,0.0,0
1074383,2014-08-27,54,BEAUTY,0.0,0
285203,2013-06-10,11,HOME APPLIANCES,1.0,0
1955964,2016-01-06,4,LINGERIE,1.0,0
1962225,2016-01-10,16,GROCERY I,3297.0,1
2985284,2017-08-07,21,BREAD/BAKERY,444.0,10
1884371,2015-11-26,31,BREAD/BAKERY,362.0,0
1511203,2015-05-01,11,BABY CARE,0.0,0
2696103,2017-02-25,8,BEVERAGES,5738.0,19
2286832,2016-07-10,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2418906,2016-09-22,3,CELEBRATION,42.0,0
676918,2014-01-16,51,"LIQUOR,WINE,BEER",152.0,0
447005,2013-09-08,50,LAWN AND GARDEN,6.0,0
349688,2013-07-16,20,LAWN AND GARDEN,0.0,0
549987,2013-11-05,40,DELI,206.0,0
296788,2013-06-16,36,LADIESWEAR,0.0,0
1346531,2015-01-28,4,SEAFOOD,26.625,0
2073818,2016-03-12,46,SEAFOOD,65.634,0
386421,2013-08-05,50,MEATS,737.453,0
1807628,2015-10-14,28,LAWN AND GARDEN,5.0,0
1590876,2015-06-14,46,GROCERY I,12875.0,12
2109871,2016-04-01,9,HOME AND KITCHEN II,38.0,0
974161,2014-07-02,42,BABY CARE,0.0,0
2530679,2016-11-24,16,DAIRY,151.0,12
1211218,2014-11-12,43,LADIESWEAR,0.0,0
466065,2013-09-19,36,CELEBRATION,0.0,0
2493361,2016-11-03,19,GROCERY II,5.0,0
2044473,2016-02-25,23,MEATS,725.826,0
2144668,2016-04-21,34,SCHOOL AND OFFICE SUPPLIES,15.0,3
895844,2014-05-19,44,PET SUPPLIES,0.0,0
196354,2013-04-21,19,BOOKS,0.0,0
2181509,2016-05-12,19,FROZEN FOODS,46.0,2
1323062,2015-01-15,31,PET SUPPLIES,0.0,0
1000172,2014-07-17,22,DAIRY,0.0,0
555753,2013-11-08,52,AUTOMOTIVE,0.0,0
208732,2013-04-28,16,CLEANING,1312.0,0
998728,2014-07-16,31,HOME AND KITCHEN II,5.0,0
2253031,2016-06-21,25,"LIQUOR,WINE,BEER",70.0,0
2313609,2016-07-25,25,GROCERY I,1799.0,45
218081,2013-05-03,28,HOME APPLIANCES,0.0,0
2587285,2016-12-26,53,LADIESWEAR,3.0,0
2409808,2016-09-17,24,HOME AND KITCHEN II,33.0,1
1483269,2015-04-15,27,HOME CARE,0.0,0
1442333,2015-03-23,29,BEAUTY,2.0,0
2559865,2016-12-10,34,"LIQUOR,WINE,BEER",109.0,0
789285,2014-03-20,54,MEATS,62.3521,0
796551,2014-03-24,9,PRODUCE,1113.54,0
546595,2013-11-03,45,HOME AND KITCHEN II,0.0,0
554130,2013-11-07,7,PLAYERS AND ELECTRONICS,0.0,0
2404949,2016-09-14,38,DAIRY,720.0,5
2089932,2016-03-21,49,DELI,318.705,0
163976,2013-04-03,1,SEAFOOD,27.747,0
1377648,2015-02-15,13,PRODUCE,0.0,0
71226,2013-02-09,8,GROCERY I,3678.0,0
1588124,2015-06-13,19,SEAFOOD,3.0,1
1485244,2015-04-16,32,GROCERY II,0.0,0
1536210,2015-05-15,12,PLAYERS AND ELECTRONICS,0.0,0
296458,2013-06-16,27,LADIESWEAR,0.0,0
2398576,2016-09-11,1,BOOKS,0.0,0
864414,2014-05-02,13,GROCERY I,2310.0,0
1993955,2016-01-27,6,PREPARED FOODS,121.066,0
1735734,2015-09-04,11,AUTOMOTIVE,5.0,0
1299046,2015-01-01,9,BABY CARE,0.0,0
2203857,2016-05-24,45,HOME CARE,417.0,3
1798265,2015-10-09,15,PREPARED FOODS,45.0,0
1533398,2015-05-13,33,LAWN AND GARDEN,0.0,0
385704,2013-08-05,31,AUTOMOTIVE,8.0,0
980920,2014-07-06,31,POULTRY,170.304,0
658308,2014-01-06,3,MEATS,496.67,0
1879986,2015-11-23,9,DELI,552.616,0
2322343,2016-07-30,20,BABY CARE,1.0,0
164569,2013-04-03,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
252109,2013-05-22,32,"LIQUOR,WINE,BEER",55.0,0
1993398,2016-01-27,40,AUTOMOTIVE,5.0,0
2821839,2017-05-07,35,DELI,108.0,4
1049430,2014-08-13,53,PRODUCE,1.0,1
717180,2014-02-08,31,MEATS,229.678,0
2721234,2017-03-12,12,LINGERIE,4.0,0
1647894,2015-07-16,46,CELEBRATION,24.0,0
1464535,2015-04-04,50,POULTRY,655.618,0
1937362,2015-12-27,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1725083,2015-08-29,12,DAIRY,350.0,3
296708,2013-06-16,34,BREAD/BAKERY,986.0,0
747297,2014-02-25,27,GROCERY I,1974.0,0
2919739,2017-07-01,31,SCHOOL AND OFFICE SUPPLIES,4.0,0
2476027,2016-10-24,32,BOOKS,0.0,0
1129209,2014-09-27,42,HOME AND KITCHEN I,0.0,0
1858183,2015-11-11,46,LADIESWEAR,12.0,0
108519,2013-03-02,53,HOME AND KITCHEN I,0.0,0
2773074,2017-04-10,17,HOME CARE,384.0,10
414635,2013-08-21,42,MAGAZINES,0.0,0
616401,2013-12-12,53,PLAYERS AND ELECTRONICS,0.0,0
1231407,2014-11-24,10,GROCERY I,2362.579,2
2071934,2016-03-11,43,PREPARED FOODS,22.0,0
72320,2013-02-10,38,HOME APPLIANCES,0.0,0
1516409,2015-05-03,7,PET SUPPLIES,0.0,0
446042,2013-09-08,24,HARDWARE,3.0,0
1888371,2015-11-28,43,GROCERY I,2984.0,1
2147151,2016-04-22,54,CELEBRATION,5.0,0
1242626,2014-11-30,25,FROZEN FOODS,88.527,1
2709108,2017-03-05,22,CELEBRATION,2.0,0
1621879,2015-07-02,16,POULTRY,126.854004,0
415616,2013-08-22,20,HARDWARE,0.0,0
77082,2013-02-13,21,PLAYERS AND ELECTRONICS,0.0,0
2873939,2017-06-05,47,BEAUTY,11.0,1
715817,2014-02-07,43,HARDWARE,4.0,0
57508,2013-02-02,22,"LIQUOR,WINE,BEER",0.0,0
1323629,2015-01-15,47,SEAFOOD,61.86,0
2314761,2016-07-25,8,DELI,243.754,3
360900,2013-07-22,35,GROCERY I,1444.0,0
2271162,2016-07-01,34,BEVERAGES,2241.0,19
2201749,2016-05-23,36,"LIQUOR,WINE,BEER",44.0,0
2306162,2016-07-21,16,MAGAZINES,1.0,0
2654533,2017-02-02,40,GROCERY II,6.0,0
1303290,2015-01-04,27,LINGERIE,5.0,0
464746,2013-09-18,49,CLEANING,927.0,0
170553,2013-04-06,44,DELI,910.046,0
1336282,2015-01-22,52,GROCERY II,0.0,0
223343,2013-05-06,25,SEAFOOD,0.0,0
166899,2013-04-04,41,HOME CARE,0.0,0
558483,2013-11-10,29,MEATS,0.0,0
2434758,2016-10-01,24,HOME CARE,409.0,13
1404319,2015-03-02,12,BOOKS,0.0,0
580662,2013-11-22,50,PLAYERS AND ELECTRONICS,0.0,0
1873196,2015-11-20,18,HOME APPLIANCES,0.0,0
725182,2014-02-12,7,CLEANING,1068.0,0
3000575,2017-08-15,5,HOME APPLIANCES,0.0,0
284290,2013-06-09,35,POULTRY,18.21,0
1664649,2015-07-26,16,PRODUCE,676.037,0
2372726,2016-08-27,33,PET SUPPLIES,2.0,0
2708685,2017-03-05,10,GROCERY I,4071.0,52
2572530,2016-12-17,4,HOME AND KITCHEN I,18.0,3
1952326,2016-01-04,38,GROCERY II,0.0,0
2844196,2017-05-20,12,PERSONAL CARE,223.0,11
2673380,2017-02-13,2,HOME APPLIANCES,0.0,0
2467633,2016-10-19,46,PERSONAL CARE,382.0,12
2751818,2017-03-29,20,HARDWARE,0.0,0
1990313,2016-01-25,53,HOME APPLIANCES,0.0,0
2850044,2017-05-23,26,SEAFOOD,1.496,0
1036940,2014-08-06,53,HARDWARE,0.0,0
36368,2013-01-21,3,BEAUTY,6.0,0
1340584,2015-01-25,23,PERSONAL CARE,196.0,0
497160,2013-10-06,9,HOME AND KITCHEN I,0.0,0
216973,2013-05-02,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
17797,2013-01-10,9,EGGS,69.0,0
660405,2014-01-07,39,DELI,131.82,0
1674828,2015-07-31,51,GROCERY I,4589.0,23
2323176,2016-07-30,43,DELI,284.0,3
1319210,2015-01-13,24,BEAUTY,3.0,0
2206230,2016-05-26,12,HOME AND KITCHEN I,1.0,0
857181,2014-04-28,10,CELEBRATION,0.0,0
746860,2014-02-25,15,BOOKS,0.0,0
2863462,2017-05-30,52,LADIESWEAR,0.0,0
382911,2013-08-03,52,GROCERY I,0.0,0
401428,2013-08-14,22,HOME AND KITCHEN II,0.0,0
1631694,2015-07-07,41,DELI,165.174,0
1074739,2014-08-28,14,POULTRY,0.0,0
1750559,2015-09-12,27,DAIRY,1012.0,3
2493354,2016-11-03,19,CELEBRATION,12.0,0
780163,2014-03-15,49,EGGS,499.0,0
2739446,2017-03-22,23,HOME APPLIANCES,0.0,0
2124239,2016-04-10,11,PREPARED FOODS,70.229004,0
2357303,2016-08-18,50,HARDWARE,0.0,0
1847830,2015-11-05,6,POULTRY,584.036,0
2746064,2017-03-26,1,BEAUTY,0.0,0
250912,2013-05-21,49,GROCERY II,57.0,0
2577684,2016-12-20,34,LINGERIE,10.0,0
856335,2014-04-27,36,HOME CARE,0.0,0
2745649,2017-03-25,47,HOME AND KITCHEN II,171.0,2
1018574,2014-07-27,38,PREPARED FOODS,131.771,0
2071746,2016-03-11,39,CELEBRATION,10.0,0
2585496,2016-12-24,53,GROCERY I,7389.0,114
108086,2013-03-02,41,FROZEN FOODS,72.975,0
2204484,2016-05-25,13,HOME CARE,121.0,2
1220517,2014-11-17,54,GROCERY I,2354.0,2
2749008,2017-03-27,41,DELI,195.842,10
285083,2013-06-09,8,PREPARED FOODS,303.69202,0
2431412,2016-09-29,30,BREAD/BAKERY,116.0,11
1316465,2015-01-11,46,PREPARED FOODS,226.074,0
1261487,2014-12-10,53,PREPARED FOODS,27.792,0
476556,2013-09-25,30,BEVERAGES,286.0,0
1328805,2015-01-18,42,PLAYERS AND ELECTRONICS,0.0,0
2965073,2017-07-26,53,MAGAZINES,3.0,0
2186351,2016-05-14,54,BEAUTY,1.0,1
378905,2013-08-01,4,SEAFOOD,25.501,0
690679,2014-01-24,38,"LIQUOR,WINE,BEER",137.0,0
2877396,2017-06-07,43,PLAYERS AND ELECTRONICS,4.0,0
79718,2013-02-14,45,MAGAZINES,0.0,0
2951317,2017-07-19,18,POULTRY,148.571,0
197299,2013-04-21,44,PERSONAL CARE,934.0,0
2904059,2017-06-22,41,PET SUPPLIES,7.0,0
1701124,2015-08-15,4,CLEANING,852.0,2
2077259,2016-03-14,43,DAIRY,408.0,0
428529,2013-08-29,32,MEATS,64.858,0
2058510,2016-03-04,18,BEVERAGES,1563.0,22
1499373,2015-04-24,29,HOME CARE,0.0,0
241371,2013-05-16,31,DELI,151.324,0
236276,2013-05-13,38,PREPARED FOODS,91.0,0
1744957,2015-09-09,2,HOME AND KITCHEN II,12.0,0
2573879,2016-12-18,28,FROZEN FOODS,548.875,3
2287858,2016-07-10,52,BABY CARE,0.0,0
1423116,2015-03-12,39,MEATS,228.949,20
2697989,2017-02-27,10,DAIRY,206.0,4
877837,2014-05-09,4,BOOKS,0.0,0
1065333,2014-08-22,5,PLAYERS AND ELECTRONICS,0.0,0
1823546,2015-10-23,24,SEAFOOD,67.172,7
196012,2013-04-20,9,PERSONAL CARE,463.0,0
858889,2014-04-28,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
1733963,2015-09-03,11,FROZEN FOODS,89.0,0
2223116,2016-06-04,36,BREAD/BAKERY,476.0,12
838857,2014-04-17,45,PRODUCE,11.0,0
2559688,2016-12-10,3,EGGS,568.0,0
2816036,2017-05-04,22,HARDWARE,0.0,0
1460283,2015-04-02,32,AUTOMOTIVE,0.0,0
2379209,2016-08-31,16,DAIRY,228.0,80
1665749,2015-07-26,47,DAIRY,2632.0,1
614759,2013-12-11,9,BEAUTY,2.0,0
2549963,2016-12-04,7,LAWN AND GARDEN,28.0,0
1134903,2014-09-30,52,AUTOMOTIVE,0.0,0
878263,2014-05-09,51,BABY CARE,0.0,0
2010842,2016-02-06,3,LAWN AND GARDEN,28.0,0
1670771,2015-07-29,38,HARDWARE,2.0,0
292695,2013-06-14,21,HOME CARE,0.0,0
874675,2014-05-07,50,EGGS,94.0,0
190645,2013-04-17,9,BOOKS,0.0,0
1106534,2014-09-14,7,FROZEN FOODS,210.154,1
2668403,2017-02-10,3,MAGAZINES,34.0,0
576568,2013-11-20,36,PERSONAL CARE,141.0,0
359844,2013-07-21,6,GROCERY I,5108.0,0
1579806,2015-06-08,35,PRODUCE,299.674,0
146422,2013-03-24,18,BABY CARE,0.0,0
483974,2013-09-29,38,PREPARED FOODS,143.226,0
2148995,2016-04-23,7,BEAUTY,4.0,0
1815909,2015-10-19,10,HOME CARE,165.0,0
872916,2014-05-06,51,AUTOMOTIVE,3.0,0
2726918,2017-03-15,21,PREPARED FOODS,180.814,8
31272,2013-01-18,36,LINGERIE,0.0,0
1730513,2015-09-01,14,PET SUPPLIES,1.0,0
2214928,2016-05-30,7,BABY CARE,0.0,0
2033519,2016-02-19,16,PET SUPPLIES,1.0,0
2693256,2017-02-24,27,PLAYERS AND ELECTRONICS,9.0,0
2641636,2017-01-26,29,LADIESWEAR,0.0,0
2388411,2016-09-05,24,BEVERAGES,3673.0,11
2833409,2017-05-14,1,PREPARED FOODS,23.94,0
2141870,2016-04-19,7,BREAD/BAKERY,904.024,0
1228037,2014-11-22,16,DAIRY,340.0,2
515688,2013-10-17,28,PRODUCE,0.0,0
1097186,2014-09-09,44,BEAUTY,10.0,0
1403244,2015-03-01,31,HOME CARE,0.0,0
2145720,2016-04-22,14,PLAYERS AND ELECTRONICS,7.0,0
1620818,2015-07-01,36,MAGAZINES,0.0,0
600717,2013-12-04,14,HOME CARE,0.0,0
1164476,2014-10-17,32,BREAD/BAKERY,94.0,0
1638413,2015-07-11,3,PREPARED FOODS,409.129,0
1746763,2015-09-10,20,CLEANING,1024.0,8
1563669,2015-05-30,32,PRODUCE,0.0,0
2790428,2017-04-19,53,HARDWARE,5.0,0
296164,2013-06-16,19,"LIQUOR,WINE,BEER",0.0,0
2899274,2017-06-19,8,PET SUPPLIES,19.0,0
1077761,2014-08-29,49,HARDWARE,1.0,0
